OWNER,DAY,ADDR,ADDR_DETAIL,LAT,LON,PERSONNEL,FIELD_NAME,Teaching field name,Teaching course list name,Teaching course name,Tuition
에이치엠에스(HMS)수학학원,20170728,대구광역시 수성구 교학로11길 5,/ 3~4층 (만촌동),35.8506235,128.6523467,86,입시.검정 및 보습,보통교과,보습/,보습,
에이치와이수학교습소,20180720,대구광역시 달서구 한실로 117,/ 331동 203호 (도원동/ 대곡사계절타운),35.80830755,128.5384982,60,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):150000/ 수학(중등):190000/ 수학(초등):120000/ 수학(초등):160000/ 수학(초등):170000/ 수학(중등):200000/ 수학(고등):250000/ 수학심화(초등):180000/ 수학심화(고등):350000/ 수학특강(고등):150000
에이치원수학교습소,20130620,대구광역시 북구 학정로 440,/ 501호 일부 (구암동),35.94376586,128.5642533,35,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):190000/ 수학(중1/중2):240000/ 수학(중3):270000/ 수학(고1):280000/ 수학(고2/고3):320000
에이치투수학교습소,20161102,대구광역시 달서구 장기로 245,/ 4층 일부 (장기동),35.84335131,128.5335269,25,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):190000/ 수학(중등1/2):240000/ 수학(중등3):270000/ 수학(고등1):280000/ 수학(고등3):320000
에이치플러스수학교습소,20150908,대구광역시 남구 효성로 26,/ 1층 (봉덕동),35.83581352,128.6000187,24,입시.검정 및 보습,보통교과,수학(초등),보습,
에이탑수학학원,20200109,대구광역시 달서구 상화로 300-23,/ 2층/ 3층 (도원동),35.80748641,128.5473087,64,입시.검정 및 보습,보통교과,,보습,
에이탑영어학원,20180605,대구광역시 달서구 조암로 25,/ 4층일부 (월성동),35.82483499,128.5274062,48,입시.검정 및 보습,보통교과,,보습,
에이투(A2)수학교습소,20200601,대구광역시 수성구 희망로24길 24,/ 상가 201동 204호 (중동/ 수성 효성해링턴플레이스),35.8456816,128.6108483,63,입시.검정 및 보습,보통교과,초등(A),보습,초등(A):250000/ 초등(B):200000/ 초등(C):120000/ 중등(A):300000/ 중등(B):130000/ 고등(A):450000/ 고등(B):160000
에이트리어학원,20160309,대구광역시 달서구 조암로 16,/ 7층/ 도원빌딩 (월성동),35.82584721,128.5278566,66,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
에이티지영어교습소,20190627,대구광역시 수성구 교학로4길 10,/ 1층 일부 (만촌동),35.85431393,128.6521222,10,입시.검정 및 보습,보통교과,,보습,
에이팩스알파학원,20141211,대구광역시 수성구 달구벌대로 3167,/ 7층 (매호동),35.84153294,128.7036736,104,입시.검정 및 보습,보통교과,보습/,보습,
에이펙스영어교습소,20181017,대구광역시 수성구 천을로 115,/ 1층 일부 (매호동),35.8443313,128.7032298,90,입시.검정 및 보습,보통교과,초등A,보습,초등A:240000/ 초등B:250000/ 중등A:240000/ 중등P:250000/ 중등E:290000/ 중등X:300000/ 고등A:290000/ 고등P:300000/ 고등E:340000/ 고등X:350000
에이프릴어학원,20080912,대구광역시 달서구 월배로 147,  6층 (진천동),35.81640792,128.530045,13,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
에이프릴어학원,20180827,대구광역시 북구 성북로 36,/ 502호 (침산동),35.89081919,128.5874981,48,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
에이프릴어학원,20081119,대구광역시 수성구 달구벌대로 2486,  골드타워 4층 (범어동),35.85843239,128.6344862,266,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
에이플과학교습소,20210504,대구광역시 북구 검단로 50,/ 110동 303호 일부 (복현동/ 복현서한타운),35.90284974,128.6171397,45,입시.검정 및 보습,보통교과,초등과학,보습,
에이플러스(A+)수학교습소,20210601,대구광역시 북구 대현로17길 7,/ 상가 2호 (대현동/ 대현아파트),35.88327014,128.6088272,42,입시.검정 및 보습,보통교과,초등수학1,보습,초등수학1:130000/ 초등수학2:180000/ 초등수학3:200000/ 중등수학1:150000/ 중등수학2:200000/ 중등수학3:225000/ 중등수학4:250000
에이플러스(A+)영어수학학원,20220310,대구광역시 북구 구암로 17,/ 상가동 201/202/210호 (관음동/ 칠곡2차(수정)한양아파트),35.93512564,128.5432719,324,입시.검정 및 보습,보통교과,,보습,
에이플러스수학교습소,19930911,대구광역시 북구 구암로21길 6,/ 상가 207호 (읍내동/칠곡코스모스한양아파트),35.93254296,128.5528423,42,입시.검정 및 보습,보통교과,수학초등,보습,수학초등:150000/ 수학중등:200000/ 수학고등:250000/ 수학초등2:200000/ 수학중등2:250000/ 수학고등3:300000
에이플러스수학교습소,20070123,대구광역시 북구 관음동로17길 17,/ 1층 (관음동),35.93994889,128.5455603,24,입시.검정 및 보습,보통교과,초등수학1,보습,초등수학1:120000/ 초등수학2:35000/ 중등수학:150000
에이플러스원미술학원,20051014,대구광역시 달서구 달구벌대로 1322,  4층 (이곡동),35.85069401,128.5119903,40,기예(대),기예(중),미술/,미술,
에이피엘(APL)수학교습,20210914,대구광역시 달성군 다사읍 죽곡2길 6,/ 111동 102호 (다사읍/ 강창태성그린시티),35.85653028,128.4615577,54,입시.검정 및 보습,보통교과,,보습,
에이피엘(APL)수학교습소,20200611,대구광역시 달서구 야외음악당로9길 67,/ 2층 일부 (성당동),35.84096043,128.5491216,27,입시.검정 및 보습,보통교과,,보습,
에이피엘수학교습소,20200115,대구광역시 수성구 고산로 70,/ 상가 4-16동 1층 9호 (신매동/ 청솔타운),35.83667235,128.7056828,24,입시.검정 및 보습,보통교과,초등,보습,초등:258000/ 중등:295000/ 고등:349000
에임하이입시학원,20130313,대구광역시 달서구 상원로 103,/ 2/3층 (진천동),35.81795314,128.5319468,36,입시.검정 및 보습,보통교과,보습/,보습,
에임하이학원,20180208,대구광역시 달서구 와룡로 169,/ 2층일부 (감삼동/ 월드마크 웨스트엔드),35.84764199,128.5358173,60,입시.검정 및 보습,보통교과,,보습,
에임하이학원,20190422,대구광역시 수성구 달구벌대로 2579,/ 3층 (만촌동),35.85926711,128.644953,140,입시.검정 및 보습,보통교과,,보습,
에프밀라노패션전문디자인학원,20001103,대구광역시 중구 동성로2길 56,/  4층 (공평동),35.86838534,128.5969508,240,직업기술,산업응용기술,디자인/,디자인,
에프엠수학학원,20141218,대구광역시 달서구 호산로 124,/ 2층 (호산동/ 강창우체국),35.85085448,128.4783561,26,입시.검정 및 보습,보통교과,보습/,보습,
에프오에스(FOS)과학교습소,20200306,대구광역시 달서구 월곡로 341,/ 2층 일부 (상인동),35.82278152,128.5326292,35,입시.검정 및 보습,보통교과,,보습,
에픽수학교습소,20190531,대구광역시 달서구 진천로 77,/ 진천역 계룡리슈몰 301동 211호 일부 (진천동/ 진천역 계룡 리슈빌),35.81485137,128.5211144,21,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):200000/ 수학(초등):180000/ 수학(초등):150000/ 수학(중등):180000/ 수학(중등):250000/ 수학(고등):350000/ 수학(고등):320000
엑샘수학학원,20140715,대구광역시 달성군 다사읍 달구벌대로 881,/ 7층 일부 (다사읍),35.85780294,128.4657617,60,입시.검정 및 보습,보통교과,보습/,보습,
엔닷수학과학학원,20100712,대구광역시 수성구 공경로 67-1,  2층 3층 (만촌동),35.8734876,128.6425633,42,입시.검정 및 보습,보통교과,,보습,
엔닷잉글리쉬학원,20080115,대구광역시 남구 명덕로68길 80,/ 1/2층 (이천동/ 제니퍼입시학원),35.85155133,128.6055106,18,입시.검정 및 보습,보통교과,,보습,
엔닷최강영어학원,20140214,대구광역시 수성구 공경로 70,/ 202호 (만촌동/만촌보성아파트),35.87477244,128.6434026,49,입시.검정 및 보습,보통교과,,보습,
엔아이비외국어학원,20090526,대구광역시 달서구 월배로39길 30,/ 가동 5층/ 6층 (상인동),35.82024291,128.5324978,160,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엔아이비외국어학원,20041217,대구광역시 북구 동천로23길 8,5층/6층 (동천동),35.94222267,128.5597391,104,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엔에스(NS)학원,20030730,대구광역시 북구 동천로24길 7,2층 (동천동),35.94199844,128.5615466,235,입시.검정 및 보습,보통교과,보습/보습·논술/,보습,
엔에스학습능력개발학원,20060112,대구광역시 달서구 비슬로540길 21,  2층 (대곡동),35.80791108,128.5116177,60,입시.검정 및 보습,보통교과,보습/,보습,
엔와이영어학원,20160302,대구광역시 달서구 장기로 245-1,/ 2층 (장기동),35.84335164,128.533383,24,입시.검정 및 보습,보통교과,,보습,
엔이(NE)능률영어교습소,20100315,대구광역시 달성군 다사읍 서재로 120 화진금봉타운상가 204호,,35.87396422,128.4977927,24,입시.검정 및 보습,보통교과,초등영어,보습,초등영어:170000/ 중등영어:200000/ 고등영어:250000
엔이에스(NES)어학원,20190603,대구광역시 동구 동호로3길 15,/ 3층 (동호동),35.86700001,128.7229544,514,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엔젤음악교습소,20170227,대구광역시 남구 성당로30길 58,/ 1층일부 (대명동),35.84517578,128.5704276,24,예능(대),예능(중),,음악,
엔젤음악교습소,20170313,대구광역시 동구 안심로 400,/ 114동 205호/ 206호 (신서동/ 대경넥스빌),35.86773705,128.7273275,36,예능(대),예능(중),,음악,
엔젤음악학원,20090109,대구광역시 남구 효성로 52,  2층일부 (봉덕동),35.83798618,128.5990466,100,예능(대),예능(중),음악/,음악,
엔젤피아노교습소,20050609,대구광역시 달서구 용산로 254,  용산블루빌타운 209동 201호(용산동),35.85957017,128.5312633,15,예능(대),예능(중),피아노(초급),음악,피아노(초급):110000/ 피아노(중급):120000/ 피아노(고급):130000
엔티수학교습소,20141107,대구광역시 달서구 선원로 122,/ 110동 403호 (이곡동/ 성서2차서한타운),35.8576125,128.505029,20,입시.검정 및 보습,보통교과,수학(초등),보습,
엔플러스제넥스학원,20060616,대구광역시 달서구 월배로32안길 77,/ 3층 (진천동),35.81258321,128.52944,176,입시.검정 및 보습,보통교과,,보습,
엘가영어학원,20210603,대구광역시 달서구 조암로6길 6-18,/ 3층 일부 (월성동),35.82575407,128.5276782,266,입시.검정 및 보습,보통교과,보습/,보습,
엘가음악학원,20170707,대구광역시 달성군 유가면 테크노상업로 110,(유가면),35.69323473,128.4615554,70,예능(대),예능(중),음악/,음악,
엘가음악학원,20140311,대구광역시 수성구 만촌로 118,/ 2층 일부 (만촌동),35.8690594,128.6417787,340,예능(대),예능(중),음악/,음악,
엘디스실용음악학원,20081014,대구광역시 북구 칠곡중앙대로 455,/ 4층 (관음동),35.9363747,128.5487082,30,예능(대),예능(중),음악/,음악,
엘리김라인댄스댄스스포츠학원,20190108,대구광역시 달성군 논공읍 논공로 772,/ 3층 (논공읍),35.7287532,128.4435554,87,기예(대),기예(중),댄스/,댄스,
엘리스유영수학원,20121206,대구광역시 북구 침산로21길 39 ,/ 상가동 202호 (침산동),35.88611218,128.5864976,360,입시.검정 및 보습,보통교과,,보습,
엘리트(Elite)발레학원,20181218,대구광역시 서구 달구벌대로 1719,/ 4층 (내당동),35.85664589,128.5532476,10,예능(대),예능(중),무용/,무용,
엘리트수학교습소,20180928,대구광역시 남구 대봉로26길 10,/ 1층 일부 (이천동),35.85013815,128.6040868,18,입시.검정 및 보습,보통교과,,보습,
엘리트수학교습소,20050426,대구광역시 달서구 월배로68길 14,/ 2층 일부 (송현동),35.82498231,128.5477289,27,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):200000/ 수학(중등):250000/ 수학(고등):380000
엘리트수학교습소,20210812,대구광역시 동구 동촌로 175-1,/ 101호 (방촌동/ 캐슬하이츠),35.88388762,128.6598101,6,입시.검정 및 보습,보통교과,,보습,
엘리트수학교습소,20211222,대구광역시 북구 산격로10길 9,/ 2층 (산격동),35.89504352,128.6062923,18,입시.검정 및 보습,보통교과,,보습,
엘리트영어교습소,20080611,대구광역시 달서구 상화로9길 60,/ 1층 (진천동),35.8107994,128.5201914,15,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):160000/ 영어(중등):200000/ 영어(고등):390000
엘리트영어교습소,20141030,대구광역시 수성구 청수로 213,/ 캐슬골드파크 종합상가동 310호 (황금동/ 캐슬골드파크),35.84100248,128.6312384,12,입시.검정 및 보습,보통교과,,보습,
엘리트영재어학원,20161114,대구광역시 달서구 상원로 128,/ 604호 (상인동),35.81985204,128.5307692,108,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엘리트영재어학원,20141218,대구광역시 동구 안심로22길 40-7,/ 502호 (율하동/ 동흥타워),35.8635184,128.6945342,140,국제화,외국어,,실용외국어(유아/초·중·고),
엘리트영재어학원,20090321,대구광역시 북구 침산로 144,7층 (침산동),35.88925912,128.5915141,52,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엘리트외국어학원,20020702,대구광역시 수성구 신매로 88,  3층 (신매동),35.83729466,128.7090681,156,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엘리트주니어학원,20191011,대구광역시 북구 침산로 144,/ 703호 (침산동),35.88925912,128.5915141,560,입시.검정 및 보습,보통교과,보습/,보습,
엘리트코스수학학원,20180515,대구광역시 수성구 달구벌대로 2579,/ 4층 (만촌동),35.85926711,128.644953,100,입시.검정 및 보습,보통교과,보습/,보습,
엘리프어학원,20211008,대구광역시 달서구 조암로 185,/ 405호 (유천동),35.81656145,128.513255,12,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
엘리피아노음악학원,20041025,대구광역시 수성구 신매로16길 5,  3층 (신매동),35.83694038,128.7090649,120,예능(대),예능(중),음악/,음악,
엘린피아노교습소,20100708,대구광역시 서구 국채보상로 316,/ 201동 503호 (평리동/평리롯데캐슬),35.87139509,128.5649538,15,예능(대),예능(중),,음악,피아노(초급):110000/ 피아노(중급):120000/ 피아노(고급):130000/ 피아노(입시):150000
엘림영어교습소,20220419,대구광역시 달성군 옥포읍 돌미로 70,/ 426동 205호 (옥포읍/ 옥포 대성베르힐4단지),35.78021709,128.4413561,21,입시.검정 및 보습,보통교과,,보습,
엘림음악교습소,20151014,대구광역시 수성구 명덕로75길 38,/ 1층 일부 (수성동1가),35.85611771,128.6123516,21,예능(대),예능(중),초,음악,초:130000/ 중:140000/ 고:150000
